# test name, category, real vulnerability, cwe, Benchmark version: 1.2, 2016-06-1
BenchmarkTest00063,pathtraver,false,22
BenchmarkTest00064,pathtraver,false,22
BenchmarkTest00065,pathtraver,true,22
BenchmarkTest00066,weakrand,true,330
BenchmarkTest00067,weakrand,true,330
BenchmarkTest00068,weakrand,true,330
BenchmarkTest00069,hash,false,328
BenchmarkTest00070,hash,true,328
BenchmarkTest00071,hash,true,328
BenchmarkTest00072,hash,false,328
BenchmarkTest00073,hash,true,328
BenchmarkTest00074,hash,true,328
BenchmarkTest00075,hash,false,328
BenchmarkTest00076,hash,false,328
BenchmarkTest00077,cmdi,true,78
BenchmarkTest00078,weakrand,true,330
BenchmarkTest00079,weakrand,true,330
BenchmarkTest00080,weakrand,true,330
BenchmarkTest00081,weakrand,true,330
BenchmarkTest00082,weakrand,true,330
BenchmarkTest00083,weakrand,true,330
BenchmarkTest00084,weakrand,true,330
BenchmarkTest00085,weakrand,true,330
BenchmarkTest00086,weakrand,true,330
BenchmarkTest00087,securecookie,true,614
BenchmarkTest00088,securecookie,false,614
BenchmarkTest00089,securecookie,false,614
BenchmarkTest00090,cmdi,false,78
BenchmarkTest00091,cmdi,true,78
BenchmarkTest00092,cmdi,true,78
BenchmarkTest00093,cmdi,false,78
BenchmarkTest00094,weakrand,false,330
BenchmarkTest00095,weakrand,false,330
BenchmarkTest00096,weakrand,false,330
BenchmarkTest00097,trustbound,false,501
BenchmarkTest00098,trustbound,true,501
BenchmarkTest00099,trustbound,false,501
BenchmarkTest00100,sqli,true,89
BenchmarkTest00101,sqli,true,89
BenchmarkTest00102,sqli,true,89
BenchmarkTest00103,sqli,true,89
BenchmarkTest00104,sqli,false,89
BenchmarkTest00105,sqli,false,89
BenchmarkTest00106,sqli,true,89
BenchmarkTest00107,sqli,false,89
BenchmarkTest00108,sqli,true,89
BenchmarkTest00109,sqli,true,89
BenchmarkTest00110,sqli,false,89
BenchmarkTest00111,sqli,true,89
BenchmarkTest00112,sqli,true,89
BenchmarkTest00113,sqli,false,89
BenchmarkTest00114,sqli,false,89
BenchmarkTest00115,sqli,true,89
BenchmarkTest00116,xpathi,false,643
BenchmarkTest00117,xpathi,false,643
BenchmarkTest00118,xpathi,false,643
BenchmarkTest00119,crypto,true,327
BenchmarkTest00120,crypto,true,327
BenchmarkTest00121,crypto,false,327
BenchmarkTest00122,crypto,false,327
BenchmarkTest00123,crypto,true,327
BenchmarkTest00124,crypto,true,327
BenchmarkTest00125,crypto,true,327
BenchmarkTest00126,crypto,false,327
BenchmarkTest00127,crypto,false,327
BenchmarkTest00128,crypto,false,327
BenchmarkTest00129,crypto,false,327
BenchmarkTest00130,crypto,false,327
BenchmarkTest00131,pathtraver,false,22
BenchmarkTest00132,pathtraver,false,22
BenchmarkTest00133,pathtraver,true,22
BenchmarkTest00134,pathtraver,false,22
BenchmarkTest00135,pathtraver,false,22
BenchmarkTest00136,pathtraver,false,22
BenchmarkTest00137,pathtraver,false,22
BenchmarkTest00138,ldapi,false,90
BenchmarkTest00139,ldapi,false,90
BenchmarkTest00140,weakrand,true,330
BenchmarkTest00141,hash,true,328
BenchmarkTest00142,hash,false,328
BenchmarkTest00143,hash,true,328
BenchmarkTest00144,xss,true,79
BenchmarkTest00145,xss,true,79
BenchmarkTest00146,xss,true,79
BenchmarkTest00147,xss,false,79
BenchmarkTest00148,xss,true,79
BenchmarkTest00149,xss,true,79
BenchmarkTest00150,xss,true,79
BenchmarkTest00151,xss,false,79
BenchmarkTest00152,xss,true,79
BenchmarkTest00153,xss,true,79
BenchmarkTest00154,xss,true,79
BenchmarkTest00155,xss,true,79
BenchmarkTest00156,xss,true,79
BenchmarkTest00157,xss,true,79
BenchmarkTest00158,cmdi,false,78
BenchmarkTest00159,cmdi,true,78
BenchmarkTest00160,weakrand,true,330
BenchmarkTest00161,weakrand,true,330
BenchmarkTest00162,weakrand,true,330
BenchmarkTest00163,weakrand,true,330
BenchmarkTest00164,weakrand,true,330
BenchmarkTest00165,weakrand,true,330
BenchmarkTest00166,weakrand,true,330
BenchmarkTest00167,weakrand,true,330
BenchmarkTest00168,weakrand,true,330
BenchmarkTest00169,securecookie,true,614
BenchmarkTest00170,securecookie,true,614
BenchmarkTest00171,cmdi,false,78
BenchmarkTest00172,cmdi,true,78
BenchmarkTest00173,cmdi,true,78
BenchmarkTest00174,cmdi,true,78
BenchmarkTest00175,cmdi,false,78
BenchmarkTest00176,cmdi,true,78
BenchmarkTest00177,cmdi,false,78
BenchmarkTest00178,weakrand,false,330
BenchmarkTest00179,weakrand,false,330
BenchmarkTest00180,weakrand,false,330
BenchmarkTest00181,weakrand,false,330
BenchmarkTest00182,weakrand,false,330
BenchmarkTest00183,weakrand,false,330
BenchmarkTest00184,weakrand,false,330
BenchmarkTest00185,weakrand,false,330
BenchmarkTest00186,weakrand,false,330
BenchmarkTest00187,weakrand,false,330
BenchmarkTest00188,weakrand,false,330
BenchmarkTest00189,trustbound,false,501
BenchmarkTest00190,sqli,false,89
BenchmarkTest00191,sqli,false,89
BenchmarkTest00192,sqli,true,89
BenchmarkTest00193,sqli,true,89
BenchmarkTest00194,sqli,true,89
BenchmarkTest00195,sqli,true,89
BenchmarkTest00196,sqli,true,89
BenchmarkTest00197,sqli,false,89
BenchmarkTest00198,sqli,true,89
BenchmarkTest00199,sqli,true,89
BenchmarkTest00200,sqli,false,89
BenchmarkTest00201,sqli,false,89
BenchmarkTest00202,sqli,false,89
BenchmarkTest00203,sqli,true,89
BenchmarkTest00204,sqli,true,89
BenchmarkTest00205,sqli,false,89
BenchmarkTest00206,sqli,false,89
BenchmarkTest00207,xpathi,true,643
BenchmarkTest00208,crypto,true,327
BenchmarkTest00209,crypto,false,327
BenchmarkTest00210,crypto,true,327
BenchmarkTest00211,crypto,false,327
BenchmarkTest00212,crypto,false,327
BenchmarkTest00213,crypto,false,327
BenchmarkTest00214,crypto,false,327
BenchmarkTest00215,pathtraver,true,22
BenchmarkTest00216,pathtraver,true,22
BenchmarkTest00217,pathtraver,false,22
BenchmarkTest00218,pathtraver,true,22
BenchmarkTest00219,pathtraver,true,22
BenchmarkTest00220,pathtraver,false,22
BenchmarkTest00221,pathtraver,false,22
BenchmarkTest00222,pathtraver,true,22
BenchmarkTest00223,hash,true,328
BenchmarkTest00224,hash,false,328
BenchmarkTest00225,hash,false,328
BenchmarkTest00226,hash,true,328
BenchmarkTest00227,hash,true,328
BenchmarkTest00228,hash,false,328
BenchmarkTest00229,hash,false,328
BenchmarkTest00230,weakrand,true,330
BenchmarkTest00231,weakrand,true,330
BenchmarkTest00232,weakrand,true,330
BenchmarkTest00233,weakrand,true,330
BenchmarkTest00234,weakrand,true,330
BenchmarkTest00235,weakrand,true,330
BenchmarkTest00236,weakrand,true,330
BenchmarkTest00237,weakrand,true,330
BenchmarkTest00238,weakrand,true,330
BenchmarkTest00239,weakrand,true,330
BenchmarkTest00240,weakrand,true,330
BenchmarkTest00241,securecookie,true,614
BenchmarkTest00242,securecookie,false,614
BenchmarkTest00243,weakrand,false,330
BenchmarkTest00244,weakrand,false,330
BenchmarkTest00245,weakrand,false,330
BenchmarkTest00246,weakrand,false,330
BenchmarkTest00247,weakrand,false,330
BenchmarkTest00248,weakrand,false,330
BenchmarkTest00249,weakrand,false,330
BenchmarkTest00250,trustbound,false,501
BenchmarkTest00251,trustbound,true,501
BenchmarkTest00252,trustbound,false,501
BenchmarkTest00253,trustbound,false,501
BenchmarkTest00254,crypto,true,327
BenchmarkTest00255,crypto,false,327
BenchmarkTest00256,crypto,true,327
BenchmarkTest00257,crypto,true,327
BenchmarkTest00258,crypto,true,327
BenchmarkTest00259,crypto,false,327
BenchmarkTest00260,crypto,false,327
BenchmarkTest00261,pathtraver,false,22
BenchmarkTest00262,pathtraver,true,22
BenchmarkTest00263,pathtraver,false,22
BenchmarkTest00264,pathtraver,true,22
BenchmarkTest00265,pathtraver,false,22
BenchmarkTest00266,hash,true,328
BenchmarkTest00267,hash,true,328
BenchmarkTest00268,hash,true,328
BenchmarkTest00269,hash,true,328
BenchmarkTest00270,hash,false,328
BenchmarkTest00271,hash,false,328
BenchmarkTest00272,hash,true,328
BenchmarkTest00273,hash,true,328
BenchmarkTest00274,hash,true,328
BenchmarkTest00275,xss,false,79
BenchmarkTest00276,xss,true,79
BenchmarkTest00277,xss,false,79
BenchmarkTest00278,xss,false,79
BenchmarkTest00279,xss,true,79
BenchmarkTest00280,xss,true,79
BenchmarkTest00281,xss,false,79
BenchmarkTest00282,xss,false,79
BenchmarkTest00283,xss,false,79
BenchmarkTest00284,xss,true,79
BenchmarkTest00285,xss,false,79
BenchmarkTest00286,xss,false,79
BenchmarkTest00287,xss,true,79
BenchmarkTest00288,xss,false,79
BenchmarkTest00289,xss,false,79
BenchmarkTest00290,xss,true,79
BenchmarkTest00291,xss,true,79
BenchmarkTest00292,xss,true,79
BenchmarkTest00293,cmdi,true,78
BenchmarkTest00294,cmdi,true,78
BenchmarkTest00295,cmdi,true,78
BenchmarkTest00296,weakrand,true,330
BenchmarkTest00297,weakrand,true,330
BenchmarkTest00298,weakrand,true,330
BenchmarkTest00299,weakrand,true,330
BenchmarkTest00300,securecookie,true,614
BenchmarkTest00301,xss,true,79
BenchmarkTest00302,cmdi,true,78
BenchmarkTest00303,cmdi,true,78
BenchmarkTest00304,cmdi,true,78
BenchmarkTest00305,cmdi,false,78
BenchmarkTest00306,cmdi,true,78
BenchmarkTest00307,cmdi,false,78
BenchmarkTest00308,cmdi,false,78
BenchmarkTest00309,cmdi,false,78
BenchmarkTest00310,cmdi,false,78
BenchmarkTest00311,cmdi,true,78
BenchmarkTest00312,weakrand,false,330
BenchmarkTest00313,weakrand,false,330
BenchmarkTest00314,weakrand,false,330
BenchmarkTest00315,weakrand,false,330
BenchmarkTest00316,weakrand,false,330
BenchmarkTest00317,weakrand,false,330
BenchmarkTest00318,weakrand,false,330
BenchmarkTest00319,weakrand,false,330
BenchmarkTest00320,weakrand,false,330
BenchmarkTest00321,trustbound,true,501
BenchmarkTest00322,trustbound,false,501
BenchmarkTest00323,trustbound,false,501
BenchmarkTest00324,trustbound,true,501
BenchmarkTest00325,trustbound,true,501
BenchmarkTest00326,trustbound,true,501
BenchmarkTest00327,trustbound,true,501
BenchmarkTest00328,sqli,true,89
BenchmarkTest00329,sqli,false,89
BenchmarkTest00330,sqli,false,89
BenchmarkTest00331,sqli,false,89
BenchmarkTest00332,sqli,false,89
BenchmarkTest00333,sqli,false,89
BenchmarkTest00334,sqli,false,89
BenchmarkTest00335,sqli,true,89
BenchmarkTest00336,sqli,false,89
BenchmarkTest00337,sqli,true,89
BenchmarkTest00338,sqli,false,89
BenchmarkTest00339,sqli,true,89
BenchmarkTest00340,sqli,false,89
BenchmarkTest00341,sqli,true,89
BenchmarkTest00342,sqli,true,89
BenchmarkTest00343,sqli,false,89
BenchmarkTest00344,sqli,false,89
BenchmarkTest00345,crypto,false,327
BenchmarkTest00346,hash,true,328
BenchmarkTest00347,weakrand,true,330
BenchmarkTest00348,securecookie,true,614
BenchmarkTest00349,weakrand,false,330
BenchmarkTest00350,crypto,false,327
BenchmarkTest00351,crypto,false,327
BenchmarkTest00352,crypto,false,327
BenchmarkTest00353,crypto,false,327
BenchmarkTest00354,crypto,true,327
BenchmarkTest00355,crypto,true,327
BenchmarkTest00356,crypto,true,327
BenchmarkTest00357,crypto,false,327
BenchmarkTest00358,crypto,false,327
BenchmarkTest00359,pathtraver,true,22
BenchmarkTest00360,pathtraver,true,22
BenchmarkTest00361,pathtraver,false,22
BenchmarkTest00362,pathtraver,true,22
BenchmarkTest00363,pathtraver,true,22
BenchmarkTest00364,pathtraver,false,22
BenchmarkTest00365,pathtraver,false,22
BenchmarkTest00366,pathtraver,false,22
BenchmarkTest00367,ldapi,false,90
BenchmarkTest00368,weakrand,true,330
BenchmarkTest00369,weakrand,true,330
BenchmarkTest00370,hash,false,328
BenchmarkTest00371,hash,true,328
BenchmarkTest00372,hash,true,328
BenchmarkTest00373,hash,false,328
BenchmarkTest00374,hash,true,328
BenchmarkTest00375,xss,true,79
BenchmarkTest00376,xss,true,79
BenchmarkTest00377,xss,false,79
BenchmarkTest00378,xss,true,79
BenchmarkTest00379,xss,false,79
BenchmarkTest00380,xss,true,79
BenchmarkTest00381,xss,false,79
BenchmarkTest00382,xss,true,79
BenchmarkTest00383,xss,true,79
BenchmarkTest00384,xss,true,79
BenchmarkTest00385,xss,true,79
BenchmarkTest00386,xss,false,79
BenchmarkTest00387,xss,true,79
BenchmarkTest00388,xss,true,79
BenchmarkTest00389,xss,false,79
BenchmarkTest00390,xss,true,79
BenchmarkTest00391,xss,false,79
BenchmarkTest00392,xss,true,79
BenchmarkTest00393,xss,false,79
BenchmarkTest00394,xss,false,79
BenchmarkTest00395,xss,true,79
BenchmarkTest00396,cmdi,false,78
BenchmarkTest00397,weakrand,true,330
BenchmarkTest00398,weakrand,true,330
BenchmarkTest00399,weakrand,true,330
BenchmarkTest00400,weakrand,true,330
BenchmarkTest00401,weakrand,true,330
BenchmarkTest00402,weakrand,true,330
BenchmarkTest00403,securecookie,true,614
BenchmarkTest00404,securecookie,false,614
BenchmarkTest00405,securecookie,false,614
BenchmarkTest00406,cmdi,false,78
BenchmarkTest00407,cmdi,true,78
BenchmarkTest00408,cmdi,false,78
BenchmarkTest00409,cmdi,true,78
BenchmarkTest00410,cmdi,false,78
BenchmarkTest00411,cmdi,false,78
BenchmarkTest00412,cmdi,false,78
BenchmarkTest00413,weakrand,false,330
BenchmarkTest00414,weakrand,false,330
BenchmarkTest00415,weakrand,false,330
BenchmarkTest00416,weakrand,false,330
BenchmarkTest00417,weakrand,false,330
BenchmarkTest00418,weakrand,false,330
BenchmarkTest00419,weakrand,false,330
BenchmarkTest00420,weakrand,false,330
BenchmarkTest00421,weakrand,false,330
BenchmarkTest00422,weakrand,false,330
BenchmarkTest00423,weakrand,false,330
BenchmarkTest00424,trustbound,true,501
BenchmarkTest00425,trustbound,true,501
BenchmarkTest00426,trustbound,true,501
BenchmarkTest00427,trustbound,true,501
BenchmarkTest00428,sqli,true,89
BenchmarkTest00429,sqli,true,89
BenchmarkTest00430,sqli,false,89
BenchmarkTest00431,sqli,true,89
BenchmarkTest00432,sqli,false,89
BenchmarkTest00433,sqli,true,89
BenchmarkTest00434,sqli,true,89
BenchmarkTest00435,sqli,true,89
BenchmarkTest00436,sqli,false,89
BenchmarkTest00437,sqli,false,89
BenchmarkTest00438,sqli,true,89
BenchmarkTest00439,sqli,true,89
BenchmarkTest00440,sqli,false,89
BenchmarkTest00441,sqli,true,89
BenchmarkTest00442,xpathi,true,643
BenchmarkTest00443,crypto,false,327
BenchmarkTest00444,crypto,false,327
BenchmarkTest00445,crypto,true,327
BenchmarkTest00446,crypto,true,327
BenchmarkTest00447,crypto,false,327
BenchmarkTest00448,crypto,true,327
BenchmarkTest00449,crypto,true,327
BenchmarkTest00450,crypto,false,327
BenchmarkTest00451,crypto,false,327
BenchmarkTest00452,pathtraver,true,22
BenchmarkTest00453,pathtraver,true,22
BenchmarkTest00454,pathtraver,false,22
BenchmarkTest00455,pathtraver,true,22
BenchmarkTest00456,pathtraver,true,22
BenchmarkTest00457,pathtraver,true,22
BenchmarkTest00458,pathtraver,false,22
BenchmarkTest00459,pathtraver,true,22
BenchmarkTest00460,pathtraver,false,22
BenchmarkTest00461,weakrand,true,330
BenchmarkTest00462,hash,true,328
BenchmarkTest00463,hash,false,328
BenchmarkTest00464,hash,true,328
BenchmarkTest00465,hash,true,328
BenchmarkTest00466,hash,false,328
BenchmarkTest00467,xss,true,79
BenchmarkTest00468,xss,false,79
BenchmarkTest00469,xss,false,79
BenchmarkTest00470,xss,false,79
BenchmarkTest00471,xss,false,79
BenchmarkTest00472,xss,true,79
BenchmarkTest00473,xss,true,79
BenchmarkTest00474,xss,false,79
BenchmarkTest00475,xss,true,79
BenchmarkTest00476,xss,false,79
BenchmarkTest00477,xss,true,79
BenchmarkTest00478,xss,true,79
BenchmarkTest00479,xss,false,79
BenchmarkTest00480,cmdi,true,78
BenchmarkTest00481,cmdi,false,78
BenchmarkTest00482,weakrand,true,330
BenchmarkTest00483,weakrand,true,330
BenchmarkTest00484,weakrand,true,330
BenchmarkTest00485,weakrand,true,330
BenchmarkTest00486,weakrand,true,330
BenchmarkTest00487,weakrand,true,330
BenchmarkTest00488,weakrand,true,330
BenchmarkTest00489,weakrand,true,330
BenchmarkTest00490,weakrand,true,330
BenchmarkTest00491,securecookie,true,614
BenchmarkTest00492,xss,true,79
BenchmarkTest00493,xss,false,79
BenchmarkTest00494,cmdi,false,78
BenchmarkTest00495,cmdi,true,78
BenchmarkTest00496,cmdi,true,78
BenchmarkTest00497,cmdi,true,78
BenchmarkTest00498,cmdi,true,78
BenchmarkTest00499,cmdi,true,78
BenchmarkTest00500,cmdi,true,78
BenchmarkTest00501,weakrand,false,330
BenchmarkTest00502,weakrand,false,330
BenchmarkTest00503,weakrand,false,330
BenchmarkTest00504,weakrand,false,330
BenchmarkTest00505,weakrand,false,330
BenchmarkTest00506,weakrand,false,330
BenchmarkTest00507,weakrand,false,330
BenchmarkTest00508,trustbound,true,501
BenchmarkTest00509,sqli,false,89
BenchmarkTest00510,sqli,true,89
BenchmarkTest00511,sqli,false,89
BenchmarkTest00512,sqli,true,89
BenchmarkTest00513,sqli,false,89
BenchmarkTest00514,sqli,false,89
BenchmarkTest00515,sqli,true,89
BenchmarkTest00516,sqli,true,89
BenchmarkTest00517,sqli,false,89
BenchmarkTest00518,sqli,true,89
BenchmarkTest00519,sqli,false,89
BenchmarkTest00520,xpathi,false,643
BenchmarkTest00521,crypto,true,327
BenchmarkTest00522,crypto,true,327
BenchmarkTest00523,crypto,false,327
BenchmarkTest00524,crypto,false,327
BenchmarkTest00525,pathtraver,true,22
BenchmarkTest00526,pathtraver,true,22
BenchmarkTest00527,pathtraver,true,22
BenchmarkTest00528,pathtraver,true,22
BenchmarkTest00529,pathtraver,true,22
BenchmarkTest00530,ldapi,false,90
BenchmarkTest00531,hash,true,328
BenchmarkTest00532,hash,true,328
BenchmarkTest00533,hash,true,328
BenchmarkTest00534,hash,true,328
BenchmarkTest00535,hash,false,328
BenchmarkTest00536,hash,true,328
BenchmarkTest00537,hash,true,328
BenchmarkTest00538,hash,false,328
BenchmarkTest00539,hash,false,328
BenchmarkTest00540,hash,false,328
BenchmarkTest00541,xss,true,79
BenchmarkTest00542,xss,true,79
BenchmarkTest00543,xss,true,79
BenchmarkTest00544,xss,false,79
BenchmarkTest00545,xss,false,79
BenchmarkTest00546,xss,false,79
BenchmarkTest00547,xss,true,79
BenchmarkTest00548,xss,false,79
BenchmarkTest00549,xss,true,79
BenchmarkTest00550,xss,false,79
BenchmarkTest00551,xss,true,79
BenchmarkTest00552,xss,true,79
BenchmarkTest00553,xss,false,79
BenchmarkTest00554,xss,true,79
BenchmarkTest00555,xss,true,79
BenchmarkTest00556,xss,false,79
BenchmarkTest00557,xss,true,79
BenchmarkTest00558,cmdi,false,78
BenchmarkTest00559,cmdi,false,78
BenchmarkTest00560,weakrand,true,330
BenchmarkTest00561,weakrand,true,330
BenchmarkTest00562,weakrand,true,330
BenchmarkTest00563,weakrand,true,330
BenchmarkTest00564,weakrand,true,330
BenchmarkTest00565,securecookie,true,614
BenchmarkTest00566,securecookie,true,614
BenchmarkTest00567,cmdi,true,78
BenchmarkTest00568,cmdi,true,78
BenchmarkTest00569,cmdi,false,78
BenchmarkTest00570,cmdi,false,78
BenchmarkTest00571,cmdi,false,78
BenchmarkTest00572,cmdi,false,78
BenchmarkTest00573,cmdi,true,78
BenchmarkTest00574,cmdi,true,78
BenchmarkTest00575,cmdi,true,78
BenchmarkTest00576,cmdi,true,78
BenchmarkTest00577,weakrand,false,330
BenchmarkTest00578,weakrand,false,330
BenchmarkTest00579,weakrand,false,330
BenchmarkTest00580,weakrand,false,330
BenchmarkTest00581,weakrand,false,330
BenchmarkTest00582,weakrand,false,330
BenchmarkTest00583,weakrand,false,330
BenchmarkTest00584,weakrand,false,330
BenchmarkTest00585,weakrand,false,330
BenchmarkTest00586,trustbound,false,501
BenchmarkTest00587,trustbound,true,501
BenchmarkTest00588,trustbound,true,501
BenchmarkTest00589,sqli,false,89
BenchmarkTest00590,sqli,true,89
BenchmarkTest00591,sqli,true,89
BenchmarkTest00592,sqli,false,89
BenchmarkTest00593,sqli,true,89
BenchmarkTest00594,sqli,true,89
BenchmarkTest00595,sqli,true,89
BenchmarkTest00596,sqli,true,89
BenchmarkTest00597,sqli,true,89
BenchmarkTest00598,sqli,true,89
BenchmarkTest00599,sqli,false,89
BenchmarkTest00600,sqli,true,89
BenchmarkTest00601,sqli,false,89
BenchmarkTest00602,sqli,false,89
BenchmarkTest00603,sqli,true,89
BenchmarkTest00604,sqli,true,89
BenchmarkTest00605,sqli,false,89
BenchmarkTest00606,sqli,true,89
BenchmarkTest00607,xpathi,true,643
BenchmarkTest00608,crypto,true,327
BenchmarkTest00609,crypto,true,327
BenchmarkTest00610,crypto,true,327
BenchmarkTest00611,crypto,true,327
BenchmarkTest00612,crypto,false,327
BenchmarkTest00613,crypto,false,327
BenchmarkTest00614,crypto,true,327
BenchmarkTest00615,crypto,true,327
BenchmarkTest00616,crypto,true,327
BenchmarkTest00617,crypto,true,327
BenchmarkTest00618,crypto,false,327
BenchmarkTest00619,pathtraver,true,22
BenchmarkTest00620,pathtraver,false,22
BenchmarkTest00621,pathtraver,false,22
BenchmarkTest00622,pathtraver,false,22
BenchmarkTest00623,pathtraver,true,22
BenchmarkTest00624,pathtraver,true,22
BenchmarkTest00625,pathtraver,false,22
BenchmarkTest00626,pathtraver,false,22
BenchmarkTest00627,pathtraver,true,22
BenchmarkTest00628,pathtraver,false,22
BenchmarkTest00629,pathtraver,true,22
BenchmarkTest00630,ldapi,true,90
BenchmarkTest00631,hash,true,328
BenchmarkTest00632,hash,false,328
BenchmarkTest00633,hash,false,328
BenchmarkTest00634,hash,true,328
BenchmarkTest00635,hash,true,328
BenchmarkTest00636,hash,true,328
BenchmarkTest00637,hash,true,328
BenchmarkTest00638,hash,true,328
BenchmarkTest00639,hash,false,328
BenchmarkTest00640,hash,false,328
BenchmarkTest00641,hash,false,328
BenchmarkTest00642,xss,true,79
BenchmarkTest00643,xss,true,79
BenchmarkTest00644,xss,true,79
BenchmarkTest00645,xss,true,79
BenchmarkTest00646,xss,false,79
BenchmarkTest00647,xss,false,79
BenchmarkTest00648,xss,false,79
BenchmarkTest00649,xss,false,79
BenchmarkTest00650,xss,false,79
BenchmarkTest00651,xss,true,79
BenchmarkTest00652,weakrand,true,330
BenchmarkTest00653,weakrand,true,330
BenchmarkTest00654,weakrand,true,330
BenchmarkTest00655,securecookie,false,614
BenchmarkTest00656,xss,true,79
BenchmarkTest00657,cmdi,false,78
BenchmarkTest00658,cmdi,false,78
BenchmarkTest00659,cmdi,false,78
BenchmarkTest00660,weakrand,false,330
BenchmarkTest00661,weakrand,false,330
BenchmarkTest00662,weakrand,false,330
BenchmarkTest00663,weakrand,false,330
BenchmarkTest00664,weakrand,false,330
BenchmarkTest00665,weakrand,false,330
BenchmarkTest00666,weakrand,false,330
BenchmarkTest00667,weakrand,false,330
BenchmarkTest00668,trustbound,true,501
BenchmarkTest00669,trustbound,false,501
BenchmarkTest00670,trustbound,true,501
BenchmarkTest00671,trustbound,true,501
BenchmarkTest00672,sqli,false,89
BenchmarkTest00673,sqli,true,89
BenchmarkTest00674,sqli,false,89
BenchmarkTest00675,sqli,false,89
BenchmarkTest00676,sqli,false,89
BenchmarkTest00677,sqli,true,89
BenchmarkTest00678,sqli,true,89
BenchmarkTest00679,sqli,true,89
BenchmarkTest00680,sqli,false,89
BenchmarkTest00681,sqli,true,89
BenchmarkTest00682,sqli,false,89
BenchmarkTest00683,xpathi,false,643
BenchmarkTest00684,crypto,true,327
BenchmarkTest00685,crypto,true,327
BenchmarkTest00686,crypto,false,327
BenchmarkTest00687,crypto,false,327
BenchmarkTest00688,crypto,true,327
BenchmarkTest00689,crypto,false,327
BenchmarkTest00690,crypto,false,327
BenchmarkTest00691,crypto,true,327
BenchmarkTest00692,crypto,true,327
BenchmarkTest00693,crypto,true,327
BenchmarkTest00694,ldapi,true,90
BenchmarkTest00695,ldapi,true,90
BenchmarkTest00696,pathtraver,true,22
BenchmarkTest00697,pathtraver,true,22
BenchmarkTest00698,pathtraver,true,22
BenchmarkTest00699,pathtraver,false,22
BenchmarkTest00700,pathtraver,true,22
BenchmarkTest00701,ldapi,false,90
BenchmarkTest00702,weakrand,true,330
BenchmarkTest00703,hash,true,328
BenchmarkTest00704,hash,true,328
BenchmarkTest00705,hash,true,328
BenchmarkTest00706,hash,false,328
BenchmarkTest00707,hash,false,328
BenchmarkTest00708,hash,true,328
BenchmarkTest00709,hash,false,328
BenchmarkTest00710,hash,true,328
BenchmarkTest00711,xss,true,79
BenchmarkTest00712,xss,false,79
BenchmarkTest00713,xss,false,79
BenchmarkTest00714,xss,false,79
BenchmarkTest00715,xss,true,79
BenchmarkTest00716,xss,false,79
BenchmarkTest00717,xss,false,79
BenchmarkTest00718,xss,false,79
BenchmarkTest00719,xss,true,79
BenchmarkTest00720,xss,true,79
BenchmarkTest00721,xss,true,79
